tender_id,date,name,customer,category,region,price_rub,price_M,end_time,fz,groups,queries,sources,link
"84228101","27-05-2026","Выполнение работ по развитию автоматизированных информационных систем ФНС России (шестая очередь)","ФЕДЕРАЛЬНАЯ НАЛОГОВАЯ СЛУЖБА","Транспорт","Москва","1214044200","1214.0","17-06-2026","","smeta_normative","""ФГИС ЦС""","documentation","https://www.tenderguru.ru/tender/84228101"
"84246162","25-05-2026","Выполнение работ по реконструкции объекта капитального строительства в сфере здравоохранения по объекту: ""Реконструкция здания лечебного корпуса центра функциональной хирургии и гастроэнтерологии для размещения многопрофильного реабилитационного центра ГБУЗ ""Научно-исследовательский институт - Краевая клиническая больница № 1 имени профессора С.В. Очаповского, г. Краснодар""","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КРАСНОДАРСКОГО КРАЯ ""ДИРЕКЦИЯ ГОСУДАРСТВЕННЫХ ЗАКУПОК""","Системная интеграция, оргтехника","Краснодарский край","1194126075","1194.1","04-06-2026","","smeta_profession; smeta_normative","""сметчик""; ""ФЕРы""","documentation","https://www.tenderguru.ru/tender/84246162"
"83989202","18-05-2026","Выполнение комплекса работ (услуг) в объеме, необходимом для строительства объекта: «Жилой дом с инженерными сетями и благоустройством территории по адресу: г. Москва, район Текстильщики, ул. Артюхиной, з/у 24 (Артюхиной ул., вл. 24) (Юго-Восточный административный округ)»","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ЦЕНТРАЛИЗАЦИЯ СТРОИТЕЛЬНЫХ ЗАКУПОК""","Системная интеграция, оргтехника","Москва","1056813140","1056.8","03-06-2026","","smeta_control","""экспертиза сметной стоимости""","documentation","https://www.tenderguru.ru/tender/83989202"
"84145511","22-05-2026","2026/1-111 Выполнение комплекса работ по объекту ""Реконструкция ПС 220 кВ Тойма-2 (пусковой комплекс №3, 2026-2027 год)"".","АКЦИОНЕРНОЕ ОБЩЕСТВО ""СЕТЕВАЯ КОМПАНИЯ""","Системная интеграция, оргтехника","Татарстан","913797351","913.8","02-06-2026","","smeta_service; psd","""составление смет""; ""разработка ПСД""","documentation","https://www.tenderguru.ru/tender/84145511"
"84154209","22-05-2026","2026/1-111 Выполнение комплекса работ по объекту ""Реконструкция ПС 220 кВ Тойма-2 (пусковой комплекс №3, 2026-2027 год)"".","АКЦИОНЕРНОЕ ОБЩЕСТВО ""СЕТЕВАЯ КОМПАНИЯ""","Системная интеграция, оргтехника","Татарстан","913797351","913.8","02-06-2026","","psd","""разработка ПСД""","documentation","https://www.tenderguru.ru/tender/84154209"
"84191133","22-05-2026","2026/1-111 Выполнение комплекса работ по объекту ""Реконструкция ПС 220 кВ Тойма-2 (пусковой комплекс №3, 2026-2027 год)"".","АКЦИОНЕРНОЕ ОБЩЕСТВО ""СЕТЕВАЯ КОМПАНИЯ""","Системная интеграция, оргтехника","Татарстан","913797351","913.8","02-06-2026","","psd","""разработка ПСД""","documentation","https://www.tenderguru.ru/tender/84191133"
"84094066","22-05-2026","Выполнение работ по объекту ""Ремонт автомобильной дороги Могойтуй - Сретенск - Олочи на участке км 427+000 - км 429+218; км 429+386 - км 435+310; км 435+366 - км 438+000 в Газимуро - Заводском муниципальном округе Забайкальского края"". (00006225-ОК)","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЗАБАЙКАЛЬСКИЙ ЦЕНТР ГОСУДАРСТВЕННЫХ ЗАКУПОК""","Системная интеграция, оргтехника","Читинская область","551223206","551.2","11-06-2026","","smeta_service","""составление смет""","documentation","https://www.tenderguru.ru/tender/84094066"
"93936710","27-04-2026","Выполнение работ по проведению капитального ремонта и корректировке проектно – сметной документации по объекту: ""Капитальный ремонт МАОУ «СОШ № 61» г. Чебоксары по адресу: Чувашская Республика, г. Чебоксары, ул. Чернышевского, д. 16""","КАЗЕННОЕ УЧРЕЖДЕНИЕ ЧУВАШСКОЙ РЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОК ЧУВАШСКОЙ РЕСПУБЛИКИ""","Строительство","Чувашия","502744132","502.7","12-05-2026","","psd","""проектно-сметная документация""","search","https://www.tenderguru.ru/tender/93936710"
"84050689","20-05-2026","Выполнение комплекса работ по корректировке проектно-сметной документации и проведению капитального ремонта объекта: общежитие филиала ФКП «Росгосцирк» «Ярославский государственный цирк» г. Ярославль, ул. Володарского, д. 10 в рамках федерального проекта «Семейные ценности и инфраструктура культуры»","ФЕДЕРАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""РОССИЙСКАЯ ГОСУДАРСТВЕННАЯ ЦИРКОВАЯ КОМПАНИЯ""","Системная интеграция, оргтехника","Москва","501714239","501.7","10-06-2026","","smeta_control","""экспертиза сметной стоимости""","documentation","https://www.tenderguru.ru/tender/84050689"
"93936709","27-04-2026","Выполнение работ по проведению капитального ремонта и корректировке проектно – сметной документации по объекту: ""Капитальный ремонт МАОУ «СОШ № 59» г. Чебоксары по адресу: Чувашская Республика, г. Чебоксары, ул. Лебедева, д. 13""","КАЗЕННОЕ УЧРЕЖДЕНИЕ ЧУВАШСКОЙ РЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОК ЧУВАШСКОЙ РЕСПУБЛИКИ""","Строительство","Чувашия","466039054","466.0","12-05-2026","","psd","""проектно-сметная документация""","search","https://www.tenderguru.ru/tender/93936709"
"83949827","15-05-2026","Выполнение проектно-изыскательских и строительно-монтажных работ по объекту: «Строительство и реконструкция тепловых сетей для переключения потребителей с котельной по адресу: Малоохтинский пр., д. 55, корп. 2, лит. А на котельную по адресу: Новочеркасский пр., д. 29, корп. 2»","САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ЗАКАЗЧИКА ПО СТРОИТЕЛЬСТВУ И КАПИТАЛЬНОМУ РЕМОНТУ ОБЪЕКТОВ ИНЖЕНЕРНО-ЭНЕРГЕТИЧЕСКОГО КОМПЛЕКСА""","Системная интеграция, оргтехника","Санкт-Петербург","369280947","369.3","01-06-2026","","smeta_control","""проверка смет""","documentation","https://www.tenderguru.ru/tender/83949827"
"84237377","25-05-2026","Выполнение работ по строительству, поставке оборудования и разработке рабочей документации по объекту капитального строительства «Строительство здания для размещения Нижнегорского районного суда Республики Крым»","УПРАВЛЕНИЕ СУДЕБНОГО ДЕПАРТАМЕНТА В РЕСПУБЛИКЕ КРЫМ","Системная интеграция, оргтехника","Севастополь","329135192","329.1","18-06-2026","","smeta_service; psd","""составление смет""; ""проектно-сметная документация""","documentation","https://www.tenderguru.ru/tender/84237377"
"83986882","18-05-2026","Оснащение системой аэрозольного пожаротушения коллекторов: ""Николаевский"", ""Пресненский-1"", ""Пресненский-2""комплекса коллекторов ""Пресненский"" и коллектора ""Васильевский спуск""","АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСКОЛЛЕКТОР""","Системная интеграция, оргтехника","Москва","273372569","273.4","03-06-2026","","smeta_control","""проверка смет""","documentation","https://www.tenderguru.ru/tender/83986882"
"84041032","18-05-2026","Оснащение системой аэрозольного пожаротушения коллекторов: ""Николаевский"", ""Пресненский-1"", ""Пресненский-2""комплекса коллекторов ""Пресненский"" и коллектора ""Васильевский спуск""","АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСКОЛЛЕКТОР""","Системная интеграция, оргтехника","Москва","273372569","273.4","03-06-2026","","smeta_control","""проверка смет""","documentation","https://www.tenderguru.ru/tender/84041032"
"94225319","10-05-2026","Выполнение работ по капитальному ремонту токарно-карусельного станка модели 1580Л (инв. № 992)","АО ""АТОМКОМПЛЕКТ""","Оборудование","Москва","263662979","263.7","08-06-2026","","smeta_profession","""сметчик""","search","https://www.tenderguru.ru/tender/94225319"
"84171309","22-05-2026","Проектирование и строительство отдельно стоящей котельной мощностью 60 МВт на земельном участке с к.н. 23:43:0143021:82013 в г. Краснодар","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕПЛОВАЯ ТРАНСПОРТНАЯ КОМПАНИЯ""","Системная интеграция, оргтехника","Краснодарский край","262368417","262.4","27-05-2026","","smeta_control","""экспертиза сметной стоимости""","documentation","https://www.tenderguru.ru/tender/84171309"
"84171310","22-05-2026","Проектирование и строительство отдельно стоящей котельной мощностью 60 МВт на земельном участке с к.н. 23:43:0143021:82013 в г. Краснодар","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕПЛОВАЯ ТРАНСПОРТНАЯ КОМПАНИЯ""","Системная интеграция, оргтехника","Краснодарский край","262368417","262.4","27-05-2026","","smeta_control","""экспертиза сметной стоимости""","documentation","https://www.tenderguru.ru/tender/84171310"
"84224434","22-05-2026","Проектирование и строительство отдельно стоящей котельной мощностью 60 МВт на земельном участке с к.н. 23:43:0143021:82013 в г. Краснодар","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕПЛОВАЯ ТРАНСПОРТНАЯ КОМПАНИЯ""","Системная интеграция, оргтехника","Краснодарский край","262368417","262.4","27-05-2026","","smeta_control","""экспертиза сметной стоимости""","documentation","https://www.tenderguru.ru/tender/84224434"
"84224437","22-05-2026","Проектирование и строительство отдельно стоящей котельной мощностью 60 МВт на земельном участке с к.н. 23:43:0143021:82013 в г. Краснодар","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕПЛОВАЯ ТРАНСПОРТНАЯ КОМПАНИЯ""","Системная интеграция, оргтехника","Краснодарский край","262368417","262.4","27-05-2026","","smeta_control","""экспертиза сметной стоимости""","documentation","https://www.tenderguru.ru/tender/84224437"
"84228437","25-05-2026","Выполнение работ по капитальному ремонту инженерных сетей","ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ПО ФОРМИРОВАНИЮ ГОСУДАРСТВЕННОГО ФОНДА ДРАГОЦЕННЫХ МЕТАЛЛОВ И ДРАГОЦЕННЫХ КАМНЕЙ РОССИЙСКОЙ ФЕДЕРАЦИИ, ХРАНЕНИЮ, ОТПУСКУ И ИСПОЛЬЗОВАНИЮ ДРА","Системная интеграция, оргтехника","Москва","254918641","254.9","16-06-2026","","smeta_normative","""ТЕРы""","documentation","https://www.tenderguru.ru/tender/84228437"
"84228438","25-05-2026","Выполнение работ по капитальному ремонту инженерных сетей","ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ПО ФОРМИРОВАНИЮ ГОСУДАРСТВЕННОГО ФОНДА ДРАГОЦЕННЫХ МЕТАЛЛОВ И ДРАГОЦЕННЫХ КАМНЕЙ РОССИЙСКОЙ ФЕДЕРАЦИИ, ХРАНЕНИЮ, ОТПУСКУ И ИСПОЛЬЗОВАНИЮ ДРА","Системная интеграция, оргтехника","Москва","254918641","254.9","16-06-2026","","smeta_normative","""ТЕРы""","documentation","https://www.tenderguru.ru/tender/84228438"
"84228443","25-05-2026","Выполнение работ по капитальному ремонту инженерных сетей","ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ПО ФОРМИРОВАНИЮ ГОСУДАРСТВЕННОГО ФОНДА ДРАГОЦЕННЫХ МЕТАЛЛОВ И ДРАГОЦЕННЫХ КАМНЕЙ РОССИЙСКОЙ ФЕДЕРАЦИИ, ХРАНЕНИЮ, ОТПУСКУ И ИСПОЛЬЗОВАНИЮ ДРА","Системная интеграция, оргтехника","Москва","254918641","254.9","16-06-2026","","smeta_normative; psd","""ТЕРы""; ""проектно-сметная документация""","documentation","https://www.tenderguru.ru/tender/84228443"
"84228444","25-05-2026","Выполнение работ по капитальному ремонту инженерных сетей","ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ПО ФОРМИРОВАНИЮ ГОСУДАРСТВЕННОГО ФОНДА ДРАГОЦЕННЫХ МЕТАЛЛОВ И ДРАГОЦЕННЫХ КАМНЕЙ РОССИЙСКОЙ ФЕДЕРАЦИИ, ХРАНЕНИЮ, ОТПУСКУ И ИСПОЛЬЗОВАНИЮ ДРА","Системная интеграция, оргтехника","Москва","254918641","254.9","16-06-2026","","psd","""проектно-сметная документация""","documentation","https://www.tenderguru.ru/tender/84228444"
"84228460","25-05-2026","Выполнение работ по капитальному ремонту инженерных сетей","ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ПО ФОРМИРОВАНИЮ ГОСУДАРСТВЕННОГО ФОНДА ДРАГОЦЕННЫХ МЕТАЛЛОВ И ДРАГОЦЕННЫХ КАМНЕЙ РОССИЙСКОЙ ФЕДЕРАЦИИ, ХРАНЕНИЮ, ОТПУСКУ И ИСПОЛЬЗОВАНИЮ ДРА","Системная интеграция, оргтехника","Москва","254918641","254.9","16-06-2026","","psd","""проектно-сметная документация""","documentation","https://www.tenderguru.ru/tender/84228460"
"84178422","22-05-2026","Выполнение работ по подготовке проектной документации, выполнению инженерных изысканий и капитальному ремонту объекта: «Капитальный ремонт канализационного коллектора от ул. Некрасовская,122 до КНС №5 с увеличением диаметра до 1000 мм»","МИНИСТЕРСТВО ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК ПРИМОРСКОГО КРАЯ","Системная интеграция, оргтехника","Приморский край","233900000","233.9","15-06-2026","","smeta_control","""экспертиза сметной стоимости""","documentation","https://www.tenderguru.ru/tender/84178422"
"84178426","22-05-2026","Выполнение работ по подготовке проектной документации, выполнению инженерных изысканий и капитальному ремонту объекта: «Капитальный ремонт канализационного коллектора от ул. Некрасовская,122 до КНС №5 с увеличением диаметра до 1000 мм»","МИНИСТЕРСТВО ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК ПРИМОРСКОГО КРАЯ","Системная интеграция, оргтехника","Приморский край","233900000","233.9","15-06-2026","","smeta_control","""экспертиза сметной стоимости""","documentation","https://www.tenderguru.ru/tender/84178426"
"83928477","15-05-2026","Создание и реконструкция объектов системы теплоснабжения р.п. Мошково Мошковского района Новосибирской области. Строительство и реконструкция тепловых сетей от котельной №1","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ НОВОСИБИРСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ КОНТРАКТНОЙ СИСТЕМЫ""","Системная интеграция, оргтехника","Новосибирская область","229919597","229.9","15-06-2026","","smeta_control","""экспертиза сметной стоимости""","documentation","https://www.tenderguru.ru/tender/83928477"
"84240068","25-05-2026","Выполнение проектных-изыскательских работ по объекту «Кочкарское золоторудное месторождение. Подземные горные работы»","ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЮЖУРАЛЗОЛОТО ГРУППА КОМПАНИЙ""","","Челябинская область","212164234","212.2","10-06-2026","","smeta_profession","""сметчик""","documentation","https://www.tenderguru.ru/tender/84240068"
"83984541","18-05-2026","Конкурентный отбор в электронной форме на электронной торговой площадке на право заключения договора на выполнение комплекса работ «под ключ»: проведение обследования и разработка проектной документации, выполнение строительно-монтажных работ на объекте: ""Модернизация аэротенков цепочки «А» на очистных сооружениях канализации города Омска под технологию нитриденитрификации с биологической дефосфотацией (№9914638А)"", проводимый централизованно ООО УК ""РОСВОДОКАНАЛ"" для нужд АО ""ОмскВодоканал""","АКЦИОНЕРНОЕ ОБЩЕСТВО ""ОМСКВОДОКАНАЛ""","Системная интеграция, оргтехника","Омская область","181603061","181.6","29-05-2026","","smeta_control","""экспертиза сметной стоимости""","documentation","https://www.tenderguru.ru/tender/83984541"
"84040099","18-05-2026","Конкурентный отбор в электронной форме на электронной торговой площадке на право заключения договора на выполнение комплекса работ «под ключ»: проведение обследования и разработка проектной документации, выполнение строительно-монтажных работ на объекте: ""Модернизация аэротенков цепочки «А» на очистных сооружениях канализации города Омска под технологию нитриденитрификации с биологической дефосфотацией (№9914638А)"", проводимый централизованно ООО УК ""РОСВОДОКАНАЛ"" для нужд АО ""ОмскВодоканал""","АКЦИОНЕРНОЕ ОБЩЕСТВО ""ОМСКВОДОКАНАЛ""","Системная интеграция, оргтехника","Омская область","181603061","181.6","29-05-2026","","smeta_control","""экспертиза сметной стоимости""","documentation","https://www.tenderguru.ru/tender/84040099"
"84241036","25-05-2026","Выполнение комплекса работ по сохранению объекта культурного наследия регионального значения «Дом Демидовых», II пол. XVIII в., расположенного по адресу: Республика Башкортостан, г. Уфа, ул. Октябрьской Революции, д. 57/1»","АКЦИОНЕРНОЕ ОБЩЕСТВО ""ВОЗРОЖДЕНИЕ""","Системная интеграция, оргтехника","Алтай","165216243","165.2","10-06-2026","","smeta_profession; smeta_normative","""сметчик""; ""ФЕРы""","documentation","https://www.tenderguru.ru/tender/84241036"
"0303100001026000011","26-05-2026","Подготовка сметной документации и выполнение работ по объекту Капитальный ремонт участков магистрального канала Малый Сулак Тальминской оросительной системы, в том числе Дюкер-1 и Дюкер-2 ПК400+00 (2-этап), Бабаюртовский район, Республика Дагестан","федеральное государственное учреждение ""Министерство мелиорации земель и сельскохозяйственного водоснабжения Республики Дагестан""","Строительство","Дагестан","145980508","146.0","11-06-2026","44","smeta_service","""сметная документация""","search","https://www.tenderguru.ru/tender/94552036"
"0356500001426004619","27-05-2026","Выполнение работ по обеспечению архитектурной подсветкой фасадов зданий города Перми","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ПЕРМСКОГО КРАЯ ""ЦЕНТР ОРГАНИЗАЦИИ ЗАКУПОК""","Строительство","Пермский край","135843489","135.8","15-06-2026","44","smeta_service","""сметная документация""","search","https://www.tenderguru.ru/tender/94583496"
"84247868","25-05-2026","Выполнение работ по диагностике (обследованию) и оценке технического состояния автомобильных дорог общего пользования регионального и межмуниципального значения Краснодарского края","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КРАСНОДАРСКОГО КРАЯ ""ДИРЕКЦИЯ ГОСУДАРСТВЕННЫХ ЗАКУПОК""","Системная интеграция, оргтехника","Краснодарский край","133048234","133.0","16-06-2026","","smeta_control","""проверка сметной""","documentation","https://www.tenderguru.ru/tender/84247868"
"0171200001926002081","19-05-2026","Устройство (монтаж) архитектурно-художественной подсветки объектов, находящихся на территории населенных пунктов Ярославской области","департамент государственного заказа Ярославской области","Строительство","Ярославская область","132855872","132.9","04-06-2026","44","smeta_control","""проверка сметной""","search","https://www.tenderguru.ru/tender/94412930"
"0373100094326000678","27-05-2026","Выполнение работ по капитальному ремонту зданий по адресу: г. Москва, Каширское шоссе, д.23, г. Москва, Каширское шоссе, д. 23 стр.2.","Учреждение Российской академии медицинских наук Российский онкологический научный центр имени Н.Н.Блохина РАМН","Строительство","Москва","126365748","126.4","11-06-2026","44","smeta_service","""сметная документация""","search","https://www.tenderguru.ru/tender/94583173"
"0337400000726000463","26-05-2026","Выполнение работ по капитальному ремонту систем автоматической пожарной сигнализации, оповещения и управления эвакуацией, охранно-тревожной сигнализации здания №3 (Клиника лучевой терапии)","","Строительство","Калужская область","121851216","121.9","10-06-2026","44","smeta_service","""сметная документация""","search","https://www.tenderguru.ru/tender/94552071"
"204550000012600194","16-05-2026","Электронный аукцион на оказание услуг или выполнение работ по капитальному ремонту общего имущества в многоквартирном доме","НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ФОНД КАПИТАЛЬНОГО РЕМОНТА МНОГОКВАРТИРНЫХ ДОМОВ ЛЕНИНГРАДСКОЙ ОБЛАСТИ""","Строительство","Ленинградская область","120876575","120.9","25-05-2026","223","psd","""проектно-сметная документация""","search","https://www.tenderguru.ru/tender/94353800"
"84094502","21-05-2026","26-004344 Выполнение работ по технологическому присоединению потребителей мощностью до 150 кВт, усиление сети, свыше 150 кВт ПО ИЭС ООО ""Башкирэнерго""","АКЦИОНЕРНОЕ ОБЩЕСТВО ""АГЕНТСТВО ПО ГОСУДАРСТВЕННОМУ ЗАКАЗУ РЕСПУБЛИКИ ТАТАРСТАН""","Земля и недвижимость","Татарстан","120000000","120.0","05-06-2026","","psd","""разработка ПСД""","documentation","https://www.tenderguru.ru/tender/84094502"
"204550000012600196","16-05-2026","Электронный аукцион на оказание услуг или выполнение работ по капитальному ремонту общего имущества в многоквартирном доме","НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ФОНД КАПИТАЛЬНОГО РЕМОНТА МНОГОКВАРТИРНЫХ ДОМОВ ЛЕНИНГРАДСКОЙ ОБЛАСТИ""","Строительство","Ленинградская область","113733893","113.7","25-05-2026","223","psd","""проектно-сметная документация""","search","https://www.tenderguru.ru/tender/94353802"
"32616043883","26-05-2026","Выполнение работ по строительству на объекте «Газопровод высокого давления Р?1,2 МПа, пункт редуцирования газа, газопровод высокого давления Р?0,6 МПа» по адресу: Московская область, г.о. Домодедово - г.о. Подольск, д. Бяконтово в соответствии с условиями Договора о подключении от 28.12.2022 № 00/8810-К0554-22","АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСОБЛГАЗ""","Строительство","Московская область","103318804","103.3","10-06-2026","223","smeta_normative","""ТЕРы""","search","https://www.tenderguru.ru/tender/94552087"
"204550000012600183","15-05-2026","Электронный аукцион на оказание услуг или выполнение работ по капитальному ремонту общего имущества в многоквартирном доме","НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ФОНД КАПИТАЛЬНОГО РЕМОНТА МНОГОКВАРТИРНЫХ ДОМОВ ЛЕНИНГРАДСКОЙ ОБЛАСТИ""","Строительство","Ленинградская область","99189596","99.2","25-05-2026","223","psd","""проектно-сметная документация""","search","https://www.tenderguru.ru/tender/94323589"
"83748270","05-05-2026","Строительство двухквартирных домов в п. Цаган Аман Юстинского района республики Калмыкия (в количестве 12 единиц)","СЛУЖБА РЕГУЛИРОВАНИЯ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК РЕСПУБЛИКИ КАЛМЫКИЯ","Системная интеграция, оргтехника","Калмыкия","93562758","93.6","26-05-2026","","smeta_software","""Адепт:Смета""; ""Адепт смета""","documentation","https://www.tenderguru.ru/tender/83748270"
"83971402","15-05-2026","Выполнение работ по строительству ""под ключ"" объекта «Многоквартирный жилой дом на земельном участке с адресом: г. Киров, ул. Короленко, земельный участок 6»","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ПРОВЕДЕНИЯ ТОРГОВ И ЭНЕРГОЭФФЕКТИВНОСТИ""","Системная интеграция, оргтехника","Кировская область","89923600","89.9","04-06-2026","","smeta_control","""экспертиза сметной стоимости""","documentation","https://www.tenderguru.ru/tender/83971402"
"204550000012600197","24-05-2026","Электронный аукцион на оказание услуг или выполнение работ по капитальному ремонту общего имущества в многоквартирном доме","НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ФОНД КАПИТАЛЬНОГО РЕМОНТА МНОГОКВАРТИРНЫХ ДОМОВ ЛЕНИНГРАДСКОЙ ОБЛАСТИ""","Строительство","Ленинградская область","80840965","80.8","01-06-2026","223","psd","""проектно-сметная документация""","search","https://www.tenderguru.ru/tender/94521066"
"204550000012600158","26-04-2026","Электронный аукцион на оказание услуг или выполнение работ по капитальному ремонту общего имущества в многоквартирном доме","НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ФОНД КАПИТАЛЬНОГО РЕМОНТА МНОГОКВАРТИРНЫХ ДОМОВ ЛЕНИНГРАДСКОЙ ОБЛАСТИ""","Строительство","Ленинградская область","77207834","77.2","04-05-2026","223","psd","""проектно-сметная документация""","search","https://www.tenderguru.ru/tender/93934134"
"204550000012600184","15-05-2026","Электронный аукцион на оказание услуг или выполнение работ по капитальному ремонту общего имущества в многоквартирном доме","НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ФОНД КАПИТАЛЬНОГО РЕМОНТА МНОГОКВАРТИРНЫХ ДОМОВ ЛЕНИНГРАДСКОЙ ОБЛАСТИ""","Строительство","Ленинградская область","76368466","76.4","25-05-2026","223","psd","""проектно-сметная документация""","search","https://www.tenderguru.ru/tender/94323590"
"0337400000726000465","26-05-2026","Выполнение работ по капитальному ремонту систем автоматической пожарной сигнализации, оповещения и управления эвакуацией, охранно-тревожной сигнализации (Здание № 102 (лабораторный корпус)","","Строительство","Калужская область","73978631","74.0","10-06-2026","44","smeta_service","""сметная документация""","search","https://www.tenderguru.ru/tender/94552070"
"84132492","25-05-2026","Капитальный ремонт улиц Молодежная, Советская, Сиреневая, Новая, Набережная в с. Троицкое (Второй пусковой комплекс ( этап №3)","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ПРОИЗВОДСТВЕННО-ТЕХНИЧЕСКОЕ УПРАВЛЕНИЕ ПО ОБЕСПЕЧЕНИЮ ДЕЯТЕЛЬНОСТИ ОРГАНОВ МЕСТНОГО САМОУПРАВЛЕНИЯ АНИВСКОГО МУНИЦИПАЛЬНОГО ОКРУГА""","Системная интеграция, оргтехника","Сахалинская область","72619280","72.6","16-06-2026","","smeta_software; smeta_service; smeta_normative; psd","""Гранд-Смета""; ""Гранд Смета""; ""сметная документация""; ""ценообразование в строительстве""; ""проектно-сметная документация""","documentation","https://www.tenderguru.ru/tender/84132492"
"84132479","25-05-2026","Капитальный ремонт улиц Молодежная, Советская, Сиреневая, Новая, Набережная в с. Троицкое (Второй пусковой комплекс ( этап №3)","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ПРОИЗВОДСТВЕННО-ТЕХНИЧЕСКОЕ УПРАВЛЕНИЕ ПО ОБЕСПЕЧЕНИЮ ДЕЯТЕЛЬНОСТИ ОРГАНОВ МЕСТНОГО САМОУПРАВЛЕНИЯ АНИВСКОГО МУНИЦИПАЛЬНОГО ОКРУГА""","Системная интеграция, оргтехника","Сахалинская область","72619280","72.6","16-06-2026","","smeta_service","""сметная документация""","documentation","https://www.tenderguru.ru/tender/84132479"
"84132484","25-05-2026","Капитальный ремонт улиц Молодежная, Советская, Сиреневая, Новая, Набережная в с. Троицкое (Второй пусковой комплекс ( этап №3)","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ПРОИЗВОДСТВЕННО-ТЕХНИЧЕСКОЕ УПРАВЛЕНИЕ ПО ОБЕСПЕЧЕНИЮ ДЕЯТЕЛЬНОСТИ ОРГАНОВ МЕСТНОГО САМОУПРАВЛЕНИЯ АНИВСКОГО МУНИЦИПАЛЬНОГО ОКРУГА""","Системная интеграция, оргтехника","Сахалинская область","72619280","72.6","16-06-2026","","smeta_service","""сметная документация""","documentation","https://www.tenderguru.ru/tender/84132484"
"0337400000726000455","26-05-2026","Выполнение работ по капитальному ремонту фасадов здания №9 клинического радиологического сектора МРНЦ им. А.Ф. Цыба – филиала ФГБУ «НМИЦ радиологии» Минздрава России","","Строительство","Калужская область","68183430","68.2","10-06-2026","44","smeta_service","""сметная документация""","search","https://www.tenderguru.ru/tender/94552068"
