tender_num,is_tz,doc_name,source_url,status,file_path,bytes,suggested_filename
"0835600001526000005","yes","Описание объекта закупки (техническое задание)","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=C4B23514E4B94F07BCBCFCA6A6067BA2","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/0835600001526000005/Описание_объекта_закупки_(техническое_задание).docx","33320","Описание_объекта_закупки_(техническое_задание).docx"
"0835600001526000005","no","Проект контракта","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=D37BFD3CADE2418AA33A4F1CB4AA73EC","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/0835600001526000005/Проект_контракта.docx","83929","Проект_контракта.docx"
"0835600001526000005","no","Обоснование НЦЕУ","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=C7B8FAD1570D48E284ED727435FF56A2","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/0835600001526000005/Обоснование_НЦЕУ.pdf","4244969","Обоснование_НЦЕУ.pdf"
"0835600001526000005","no","Электронный документ, полученный из внешней системы","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=1EFF7247547141C78B9A7D067CCC987B","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/0835600001526000005/Электронный_документ,_полученный_из_внешней_системы.docx","22701","Электронный_документ,_полученный_из_внешней_системы.docx"
"0373100084726000005","no","ПРиложение 4 Требования к заявке","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=C6A60848011043E79C66E541432F99E4","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/0373100084726000005/ПРиложение_4_Требования_к_заявке.docx","79186","ПРиложение_4_Требования_к_заявке.docx"
"0373100084726000005","no","Приложение 1 расчет_НМЦК","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=5C6AA908CE7F48909DD8BB561F8F4899","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/0373100084726000005/Приложение_1_расчет_НМЦК.xlsx","44748","Приложение_1_расчет_НМЦК.xlsx"
"0373100084726000005","yes","Приложение 3 Описание объекта закупки","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=280919AFA99C42F0BD8823257C2A5C19","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/0373100084726000005/Приложение_3_Описание_объекта_закупки.docx","76468","Приложение_3_Описание_объекта_закупки.docx"
"0373100084726000005","no","Приложение 2 Проект контракта","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=716952FF282F4BC98828AF886873BF15","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/0373100084726000005/Приложение_2_Проект_контракта.docx","41524","Приложение_2_Проект_контракта.docx"
"0373100084726000005","no","Электронный документ, полученный из внешней системы","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=AC6CC77EED91455C910F723C0CA3CFD4","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/0373100084726000005/Электронный_документ,_полученный_из_внешней_системы.docx","14151","Электронный_документ,_полученный_из_внешней_системы.docx"
"0148200005425001025","no","Обоснование НМЦК","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=9894696894604D5392DAC97E9651E444","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/0148200005425001025/Обоснование_НМЦК.zip","251380","Обоснование_НМЦК.zip"
