tender_id,lookup_id,lookup_tend_num,date,niche,classification,relevance_score,matched_terms,matched_queries,query_groups,sources,tender_name,customer,category,region,price,end_time,tender_link,tenderguru_link,doc_links_from_documentation_search
"91796686","91796686","","30-01-2026","analytics","ai_core","20","искусственный интеллект; технологии искусственного интеллекта","""искусственный интеллект""; ""технологии искусственного интеллекта""","ai_general","search","Мониторинг цен в электронной форме на Разработка программного обеспечения для анализа требований нормативных документов при помощи технологий искусственного интеллекта и языковых моделей","Акционерное общество «Росатом Энергетические проекты»","Системная интеграция, оргтехника","Москва","","09-02-2026","https://www.roseltorg.ru/procedure/ATOM29012600413","https://www.tenderguru.ru/tender/91796686",""
"0157200000326000014","91822689","0157200000326000014","30-01-2026","ai_general","ai_core","20","искусственный интеллект; технологии искусственного интеллекта","""искусственный интеллект""; ""технологии искусственного интеллекта""","ai_general","search","Оказание услуг по технической поддержке и сопровождению «Сервиса поддержки принятия врачебных решений с технологией искусственного интеллекта по анализу данных электронных медицинских карт» подсистемы «Региональная информационно-аналитическая медицинская система» ГИСЗ Псковской области (регистрационный номер: 20-А-ГЗ)","Государственный комитет Псковской области по организации государственных закупок","Системная интеграция, оргтехника","Псковская область","2500000","09-02-2026","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0157200000326000014","https://www.tenderguru.ru/tender/91822689",""
"91819564","91819564","","30-01-2026","computer_vision","ai_core","19","искусственный интеллект; компьютерное зрение","""искусственный интеллект""; ""компьютерное зрение""","ai_general; computer_vision","search","Услуги по программе «Система мониторинга состояния водителя на базе искусственного интеллекта и компьютерного зрения»","Открытое акционерное общество ""Нижневартовскнефтегеофизика""","Системная интеграция, оргтехника","Ханты-Мансийский АО","2002272","09-02-2026","https://www.roseltorg.ru/procedure/GEO30012600002","https://www.tenderguru.ru/tender/91819564",""
"91802544","91802544","","30-01-2026","ai_general","ai_core","10","искусственный интеллект","""искусственный интеллект""","ai_general","search","Закупка оргтехники г. Энгельс","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФРАКДЖЕТ-ВОЛГА""","Системная интеграция, оргтехника","Саратовская область","","06-02-2026","https://bidzaar.com/process/light/019c091a-0525-7a61-b54d-383018dcf8e2","https://www.tenderguru.ru/tender/91802544",""
"91773979","91773979","","29-01-2026","custom_software","automation_software","23","искусственный интеллект; технологии искусственного интеллекта; внедрение программного обеспечения","""искусственный интеллект""; ""технологии искусственного интеллекта""; ""внедрение программного обеспечения""","ai_general; custom_software","search","Оказание услуг по предоставлению простой (неисключительной) лицензии и внедрению программного обеспечения системы поддержки принятия врачебных решений (СППВР) с применением технологий искусственного интеллекта","Закупки Вологодской облости Электронный магазин","Системная интеграция, оргтехника","Вологодская область","240000","02-02-2026","https://szvo.gov35.ru/web/gz/em_reestr;jsessionid=CBFEC05DABDA81B5C476E59E6AF8DD46?p_p_id=EM_WAR_EMportlet&p_p_lifecycle=0&p_p_state=pop_up&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_EM_WAR_EMportlet_jspPage=%2FJSP%2FEM%2F","https://www.tenderguru.ru/tender/91773979",""
"91785160","91785160","","29-01-2026","custom_software","automation_software","23","искусственный интеллект; технологии искусственного интеллекта; внедрение программного обеспечения","""искусственный интеллект""; ""технологии искусственного интеллекта""; ""внедрение программного обеспечения""","ai_general; custom_software","search","Оказание услуг по предоставлению простой (неисключительной) лицензии и внедрению программного обеспечения системы поддержки принятия врачебных решений (СППВР) с применением технологий искусственного интеллекта","Закупки Вологодской облости Электронный магазин","Системная интеграция, оргтехника","Вологодская область","240000","03-02-2026","https://szvo.gov35.ru/web/gz/em_reestr;jsessionid=7BEAB7BB01A62F69BE219F93AD6214B7?p_p_id=EM_WAR_EMportlet&p_p_lifecycle=0&p_p_state=pop_up&p_p_mode=view&p_p_col_id=column-1&p_p_col_count=1&_EM_WAR_EMportlet_jspPage=%2FJSP%2FEM%2F","https://www.tenderguru.ru/tender/91785160",""
"0119200000126000446","91785855","0119200000126000446","29-01-2026","computer_vision","ai_core","23","искусственный интеллект; технологии искусственного интеллекта; внедрение программного обеспечения","""искусственный интеллект""; ""технологии искусственного интеллекта""; ""внедрение программного обеспечения""","ai_general; custom_software","search","ЭА-№-476/26 «Оказание услуг по предоставлению простой (неисключительной) лицензии и внедрению программного обеспечения видеоаналитики в медицинских учреждениях для предупреждения неблагоприятных событий, возникающих с пациентами, с применением технологий искусственного интеллекта»","агентство государственного заказа Красноярского края","Системная интеграция, оргтехника","Красноярский край","726000","06-02-2026","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0119200000126000446","https://www.tenderguru.ru/tender/91785855",""
"91781641","91781641","","29-01-2026","ai_general","ai_core","10","искусственный интеллект","""искусственный интеллект""","ai_general","search","Простая (неисключительная) лицензия на использование Программ, обеспечивающих поиск, обнаружение и идентификацию заимствований, а также обнаружение материалов, созданных искусственным интеллектом","РГУ ИМЕНИ С.А. ЕСЕНИНА","Системная интеграция, оргтехника","Рязанская область","516600","29-01-2026","https://agregatoreat.ru/purchases/announcement/8c197722-5012-412c-afc9-b05ade15c7f5/info","https://www.tenderguru.ru/tender/91781641",""
"91793258","91793258","","29-01-2026","software_related","software_related","10","технологии искусственного интеллекта","""технологии искусственного интеллекта""","ai_general","search","Разработка программного обеспечения для анализа требований нормативных документов при помощи технологий искусственного интеллекта и языковых моделей","Акционерное общество «Русатом Энерджи Проджектс» (ИНН 9705165390)","Системная интеграция, оргтехника","Москва","","09-02-2026","https://www.rts-tender.ru/poisk/id/l4313295-4-11-1/","https://www.tenderguru.ru/tender/91793258",""
"91794551","91794551","","29-01-2026","software_related","software_related","10","технологии искусственного интеллекта","""технологии искусственного интеллекта""","ai_general","search","Разработка программного обеспечения для анализа требований нормативных документов при помощи технологий искусственного интеллекта и языковых моделей","Акционерное общество «Русатом Энерджи Проджектс» (ИНН 9705165390)","Системная интеграция, оргтехника","Москва","","09-02-2026","https://www.rts-tender.ru/poisk/id/l4313295-4-11-1/","https://www.tenderguru.ru/tender/91794551",""
"0815500000526000543","91759014","0815500000526000543","28-01-2026","software_related","software_related","10","технологии искусственного интеллекта","""технологии искусственного интеллекта""","ai_general","search","Оказание услуг по технической поддержке программного обеспечения для автоматизации диагностических процессов с применением системы поддержки принятия врачебных решений (СППВР) и технологий искусственного интеллекта","КАЗЕННОЕ УЧРЕЖДЕНИЕ ЧУВАШСКОЙ РЕСПУБЛИКИ ""РЕГИОНАЛЬНЫЙ ЦЕНТР ЗАКУПОК ЧУВАШСКОЙ РЕСПУБЛИКИ""","Системная интеграция, оргтехника","Чувашия","6600000","05-02-2026","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0815500000526000543","https://www.tenderguru.ru/tender/91759014",""
"0139200000126000114","91679642","0139200000126000114","26-01-2026","software_related","software_related","10","технологии искусственного интеллекта","""технологии искусственного интеллекта""","ai_general","search","Услуга системы поддержки принятия врачебных решений с применением технологий искусственного интеллекта","Управление государственного заказа Кемеровской области","Системная интеграция, оргтехника","Кемеровская область","136350","10-02-2026","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0139200000126000114","https://www.tenderguru.ru/tender/91679642",""
"91681102","91681102","","26-01-2026","software_related","software_related","10","технологии искусственного интеллекта","""технологии искусственного интеллекта""","ai_general","search","Оказание услуг по интерпретации данных рентгенологических исследований с применением технологий искусственного интеллекта","ДЕПАРТАМЕНТ ГОРОДА МОСКВЫ ПО КОНКУРЕНТНОЙ ПОЛИТИКЕ","Системная интеграция, оргтехника","Москва","49500000","03-02-2026","https://www.roseltorg.ru/procedure/0173200001426000037","https://www.tenderguru.ru/tender/91681102",""
"91681104","91681104","","26-01-2026","software_related","software_related","10","технологии искусственного интеллекта","""технологии искусственного интеллекта""","ai_general","search","Оказание услуг по интерпретации данных рентгенологических исследований с применением технологий искусственного интеллекта","ДЕПАРТАМЕНТ ГОРОДА МОСКВЫ ПО КОНКУРЕНТНОЙ ПОЛИТИКЕ","Системная интеграция, оргтехника","Москва","47500000","03-02-2026","https://www.roseltorg.ru/procedure/0173200001426000038","https://www.tenderguru.ru/tender/91681104",""
"rq_0857200000326000002","91639770","rq_0857200000326000002","23-01-2026","software_related","software_related","10","технологии искусственного интеллекта","""технологии искусственного интеллекта""","ai_general","search","Запрос цены. Оказание услуг по технической поддержке и сопровождению «Сервиса поддержки принятия врачебных решений с технологией искусственного интеллекта по анализу данных электронных медицинских карт» подсистемы «Региональная информационно-аналитическая медицинская система» ГИСЗ Псковской области","Государственное казенное учреждение здравоохранения Псковской области ""Медицинский информационно-аналитический центр""","Системная интеграция, оргтехника","Псковская область","","","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=rq_0857200000326000002","https://www.tenderguru.ru/tender/91639770",""
"rq_0372200278526000007","91639891","rq_0372200278526000007","23-01-2026","ai_general","ai_core","9","нейронная сеть","""нейронная сеть""","ml","search","Запрос цены. Оказание услуг по сопровождению автоматизированной системы «004» государственной информационной системы Санкт-Петербурга «Аппаратно-программный комплекс «Безопасный город» в 2026 году","Санкт-Петербургское государственное казенное учреждение ""Управление информационных технологий и связи""","Системная интеграция, оргтехника","Санкт-Петербург","","","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=rq_0372200278526000007","https://www.tenderguru.ru/tender/91639891",""
"0373100029526000006","91621617","0373100029526000006","22-01-2026","ai_general","ai_core","9","машинное обучение","""машинное обучение""","ml","search","Поставка размеченных датасетов для создания модели машинного обучения на токарном оборудовании, установленном на производственных площадках АО «АВТОВАЗ» или аналогичном оборудовании, с настройкой адаптера передачи данных в ходе эксплуатации и пилотирования системы прогнозного обслуживания","государственное образовательное учреждение высшего профессионального образования ""Московский государственный институт радиотехники, электроники и автоматики (технический университет)""","Системная интеграция, оргтехника","Москва","16036950","30-01-2026","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0373100029526000006","https://www.tenderguru.ru/tender/91621617",""
"91595285","91595285","","21-01-2026","software_related","software_related","10","технологии искусственного интеллекта","""технологии искусственного интеллекта""","ai_general","search","Оказание услуг системы поддержки принятия врачебных решений с применением технологий искусственного интеллекта","ООО ""КУЗБАСС-ТЕНДЕР""","Системная интеграция, оргтехника","Кемеровская область","99950","22-01-2026","https://www.rts-tender.ru/poisk/id/l14228061-3-9-1/","https://www.tenderguru.ru/tender/91595285",""
"91562449","91562449","","20-01-2026","software_related","software_related","10","технологии искусственного интеллекта","""технологии искусственного интеллекта""","ai_general","search","Оказание услуг системы поддержки принятия врачебных решений с применением технологий искусственного интеллекта","МБЛПУ ""ГКБ № 1""","Системная интеграция, оргтехника","Кемеровская область","1125000","21-01-2026","https://www.rts-tender.ru/poisk/id/l14220785-3-9-1/","https://www.tenderguru.ru/tender/91562449",""
"32615619725","91568034","32615619725","20-01-2026","software_related","software_related","10","технологии искусственного интеллекта","""технологии искусственного интеллекта""","ai_general","search","Оказание услуг по предоставлению неисключительной лицензии на использование программного обеспечения для ведения пабликов в соцсетях с использованием технологий искусственного интеллекта","МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""МЕДИАЦЕНТР""","Системная интеграция, оргтехника","Московская область","13440000","28-01-2026","http://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32615619725","https://www.tenderguru.ru/tender/91568034",""
"0173100011226000001","91579267","0173100011226000001","20-01-2026","llm_assistant","ai_core","9","большой языковой модели","""большой языковой модели""","llm_assistant","search","Выполнение работ по развитию Единой информационной системы Федеральной службы по финансовому мониторингу","Федеральная служба по финансовому мониторингу","Системная интеграция, оргтехника","Москва","609974100","05-02-2026","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0173100011226000001","https://www.tenderguru.ru/tender/91579267",""
"rq_0387300001426000012","91524550","rq_0387300001426000012","16-01-2026","ai_general","ai_core","9","нейронная сеть","""нейронная сеть""","ml","search","Запрос цены. Оказание услуг по развитию и обеспечению функционирования нейронной сети помощи гражданам, официальных ресурсов органов местного самоуправления","Муниципальное казенное учреждение ""Управление логистики""","Системная интеграция, оргтехника","Ханты-Мансийский АО","","","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=rq_0387300001426000012","https://www.tenderguru.ru/tender/91524550",""
"rq_0372200278526000003","91472317","rq_0372200278526000003","14-01-2026","ai_general","ai_core","9","нейронная сеть","""нейронная сеть""","ml","search","Запрос цены. Оказание услуг по сопровождению автоматизированной системы «004» государственной информационной системы Санкт-Петербурга «Аппаратно-программный комплекс «Безопасный город» в 2026 году","Санкт-Петербургское государственное казенное учреждение ""Управление информационных технологий и связи""","Системная интеграция, оргтехника","Санкт-Петербург","","","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=rq_0372200278526000003","https://www.tenderguru.ru/tender/91472317",""
"91440403","91440403","","09-01-2026","llm_assistant","ai_core","9","большой языковой модели","""большой языковой модели""","llm_assistant","search","Корпоративная платформа управления знаниями","Workspace","Системная интеграция, оргтехника","","","22-01-2026","https://workspace.ru/tenders/korporativnaya-platforma-upravleniya-znaniyami-18106/","https://www.tenderguru.ru/tender/91440403",""
"rq_0190200000325000029","91377683","rq_0190200000325000029","27-12-2025","analytics","ai_core","8","предиктивная аналитика","""предиктивная аналитика""","analytics","search","Запрос цены. Оказание услуг по сопровождению интеграционного протокола обмена данными между ПО «СберТранспорт» и Сервисом предиктивной аналитики","Департамент государственного заказа и торговли Ямало-Ненецкого автономного округа","Системная интеграция, оргтехника","Ямало-Ненецкий АО","","","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=rq_0190200000325000029","https://www.tenderguru.ru/tender/91377683",""
"32515583179","91373045","32515583179","27-12-2025","process_automation","automation_software","7","rpa","RPA","process_automation","search","Оказание услуг местной телефонной связи (sip телефония (АТС)) в 2026 г. по адресу: г. Москва, ул. Молодогвардейская, дом 46 корп.1","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""ВСЕРОССИЙСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ ЮСТИЦИИ (РПА МИНЮСТА РОССИИ)""","Системная интеграция, оргтехника","Москва","400000","26-12-2025","http://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32515583179","https://www.tenderguru.ru/tender/91373045",""
"32515582514","91368235","32515582514","26-12-2025","ai_general","ai_core","9","нейросеть","нейросеть","ml","search","Развитие и техническое сопровождение системы в рамках оказания услуг по реализации мероприятий в рамках проводимых центральными исполнительными органами власти Московской области информационных кампаний, направленных на повышение степени интереса населения региона и бизнеса к социально-значимым, культурным и экономическим событиям и проектам Московской области, а так же повышение степени информированности населения Московской области о деятельности органов государственной власти Московской области в решении актуальных социально-экономических вопросов","ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ МОСКОВСКОЙ ОБЛАСТИ ""ДИЗАЙН-БЮРО""","Системная интеграция, оргтехника","Московская область","14607410","14-01-2026","http://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32515582514","https://www.tenderguru.ru/tender/91368235",""
"0139200000125019123","91336424","0139200000125019123","25-12-2025","software_related","software_related","10","технологии искусственного интеллекта","""технологии искусственного интеллекта""","ai_general","search","Оказание услуг по сопровождению системы поддержки принятия врачебных решений (СППВР) с применением технологий искусственного интеллекта по описанию и интерпретации маммографических исследований","Управление государственного заказа Кемеровской области","Системная интеграция, оргтехника","Кемеровская область","255000","16-01-2026","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0139200000125019123","https://www.tenderguru.ru/tender/91336424",""
"0190200000325017243","91314185","0190200000325017243","24-12-2025","analytics","ai_core","8","предиктивная аналитика","""предиктивная аналитика""","analytics","search","Выполнение работ по сопровождению и технической поддержке сервиса предиктивной аналитики","Департамент государственного заказа и торговли Ямало-Ненецкого автономного округа","Системная интеграция, оргтехника","Ямало-Ненецкий АО","4283330","13-01-2026","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0190200000325017243","https://www.tenderguru.ru/tender/91314185",""
"0373100029525000681","91270214","0373100029525000681","23-12-2025","analytics","ai_core","17","машинное обучение; предиктивная аналитика","""машинное обучение""; ""предиктивная аналитика""","ml; analytics","search","Оказание услуг по разработке модели машинного обучения для системы предиктивной аналитики поведения токарного оборудования, установленного на производственных площадках АО «АВТОВАЗ»","государственное образовательное учреждение высшего профессионального образования ""Московский государственный институт радиотехники, электроники и автоматики (технический университет)""","Системная интеграция, оргтехника","Москва","15000000","12-01-2026","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0373100029525000681","https://www.tenderguru.ru/tender/91270214",""
"0818500000825011179","91269052","0818500000825011179","23-12-2025","software_related","software_related","10","технологии искусственного интеллекта","""технологии искусственного интеллекта""","ai_general","search","Организация омниканального контактного центра по приему и обработке голосовых и неголосовых обращений с использованием голосовых роботов, применением технологий искусственного интеллекта","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ КРАСНОДАРСКОГО КРАЯ ""ДИРЕКЦИЯ ГОСУДАРСТВЕННЫХ ЗАКУПОК""","Системная интеграция, оргтехника","Краснодарский край","750000","13-01-2026","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0818500000825011179","https://www.tenderguru.ru/tender/91269052",""
"0373100029525000684","91275989","0373100029525000684","23-12-2025","ai_general","ai_core","9","машинное обучение","""машинное обучение""","ml","search","Поставка размеченных датасетов для создания модели машинного обучения на токарном оборудовании, установленном на производственных площадках АО «АВТОВАЗ» или аналогичном оборудовании, с настройкой адаптера передачи данных в ходе эксплуатации и пилотирования системы прогнозного обслуживания","государственное образовательное учреждение высшего профессионального образования ""Московский государственный институт радиотехники, электроники и автоматики (технический университет)""","Системная интеграция, оргтехника","Москва","16036950","12-01-2026","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0373100029525000684","https://www.tenderguru.ru/tender/91275989",""
"91239622","91239622","","22-12-2025","process_automation","automation_software","7","rpa","RPA","process_automation","search","Оказание услуг по поддержке программных роботов в количестве двух по технологии RPA (роботы с процессами ""Статус обеспечения ремонтов"", ""Актуализация плановых цен в SAP"") с обслуживанием запросов в рабочие дни, установленные действующим законодательством с 07:00 до 19:00 GMT +6:00 в течение 2026 года","ОАО ""Уральская Сталь""","Системная интеграция, оргтехника","Оренбургская область","","29-12-2025","https://www.rts-tender.ru/poisk/id/l4279451-4-12-1/","https://www.tenderguru.ru/tender/91239622",""
"91194601","91194601","","19-12-2025","computer_vision","ai_core","18","машинное обучение; компьютерное зрение","""машинное обучение""; ""компьютерное зрение""","ml; computer_vision","search","Выполнение работ по разработке программного комплекса автоматизированной проверки корректности использования логотипов организаций атомной отрасли на графических макетах с применением технологий компьютерного зрения и машинного обучения","Частное учреждение «Центр коммуникаций»","Системная интеграция, оргтехника","Москва","","22-12-2025","https://www.fabrikant.ru/trades/atom/PriceMonitoring/?action=view&id=931002","https://www.tenderguru.ru/tender/91194601",""
"rq_0113200003325000672","91192644","rq_0113200003325000672","19-12-2025","software_related","software_related","10","технологии искусственного интеллекта","""технологии искусственного интеллекта""","ai_general","search","Запрос цены. Оказание услуг по техническому сопровождению программного обеспечения медицинского изделия с технологией искусственного интеллекта, применяющегося в ГИС РС ЕГИСЗ, на программное обеспечение «Система для поддержки принятия врачебных решений «Webiomed»","Министерство здравоохранения Удмуртской Республики","Системная интеграция, оргтехника","Удмуртия","","","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=rq_0113200003325000672","https://www.tenderguru.ru/tender/91192644",""
"0139200000125018671","91199760","0139200000125018671","19-12-2025","software_related","software_related","10","технологии искусственного интеллекта","""технологии искусственного интеллекта""","ai_general","search","Услуга системы поддержки принятия врачебных решений с применением технологий искусственного интеллекта","Управление государственного заказа Кемеровской области","Системная интеграция, оргтехника","Кемеровская область","136350","30-12-2025","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0139200000125018671","https://www.tenderguru.ru/tender/91199760",""
"91187568","91187568","","18-12-2025","computer_vision","ai_core","18","машинное обучение; компьютерное зрение","""машинное обучение""; ""компьютерное зрение""","ml; computer_vision","search","Выполнение работ по разработке программного комплекса автоматизированной проверки корректности использования логотипов организаций атомной отрасли на графических макетах с применением технологий компьютерного зрения и машинного обучения","Частное учреждение по реализации коммуникационных программ атомной отрасли «Центр коммуникаций» (ИНН 9705152344)","Системная интеграция, оргтехника","Москва","","22-12-2025","https://www.rts-tender.ru/poisk/id/l4277541-4-11-1/","https://www.tenderguru.ru/tender/91187568",""
"91187968","91187968","","18-12-2025","computer_vision","ai_core","18","машинное обучение; компьютерное зрение","""машинное обучение""; ""компьютерное зрение""","ml; computer_vision","search","Выполнение работ по разработке программного комплекса автоматизированной проверки корректности использования логотипов организаций атомной отрасли на графических макетах с применением технологий компьютерного зрения и машинного обучения","Частное учреждение по реализации коммуникационных программ атомной отрасли «Центр коммуникаций» (ИНН 9705152344)","Системная интеграция, оргтехника","Москва","","22-12-2025","https://www.rts-tender.ru/poisk/id/l4277541-4-11-1/","https://www.tenderguru.ru/tender/91187968",""
"32515544865","91171784","32515544865","18-12-2025","computer_vision","ai_core","13","технологии искусственного интеллекта; внедрение программного обеспечения","""технологии искусственного интеллекта""; ""внедрение программного обеспечения""","ai_general; custom_software","search","Оказание услуг по предоставлению простой (неисключительной) лицензии и внедрению программного обеспечения для видеоаналитики в стационарных медицинских учреждениях для предупреждения неблагоприятных событий, возникающих с пациентами, с применением технологий искусственного интеллекта","ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ САХА (ЯКУТИЯ) ""РЕСПУБЛИКАНСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА №3""","Системная интеграция, оргтехника","Саха (Якутия)","650000","21-01-2026","http://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32515544865","https://www.tenderguru.ru/tender/91171784",""
"91162683","91162683","","18-12-2025","software_related","software_related","10","технологии искусственного интеллекта","""технологии искусственного интеллекта""","ai_general","search","Услуги системы поддержки принятия врачебных решений с применением технологий искусственного интеллекта","государственное бюджетное учреждение здравоохранения ""Беловская городская многопрофильная больница""","Системная интеграция, оргтехника","Кемеровская область","330000","19-12-2025","https://www.rts-tender.ru/poisk/id/l14114565-3-9-1/","https://www.tenderguru.ru/tender/91162683",""
"0846500000625000994","91180730","0846500000625000994","18-12-2025","software_related","software_related","10","технологии искусственного интеллекта","""технологии искусственного интеллекта""","ai_general","search","Услуги по предоставлению доступа к Сервисам автоматического обслуживания абонентов с использованием технологии синтеза и распознавания речи абонента, технологий искусственного интеллекта, а также техническое сопровождение настроенных Сервисов","ОБЛАСТНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ПО РАЗМЕЩЕНИЮ ГОСЗАКАЗА ЛИПЕЦКОЙ ОБЛАСТИ""","Системная интеграция, оргтехника","Липецкая область","12986036","26-12-2025","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0846500000625000994","https://www.tenderguru.ru/tender/91180730",""
"91188656","91188656","","18-12-2025","analytics","ai_core","6","автоматизация бизнес-процессов","""автоматизация бизнес-процессов""","process_automation","search","Оказание услуг по сопровождению подсистем информационно-аналитической системы для автоматизации деятельности регионального оператора «АИС ГОРОД» и по техническому сопровождению автоматизации бизнес процессов деятельности (системная интеграция) на 1 полугодие 2026 года","ФОНД КАПИТАЛЬНОГО РЕМОНТА ОБЩЕГО ИМУЩЕСТВА В МНОГОКВАРТИРНЫХ ДОМАХ В САРАТОВСКОЙ ОБЛАСТИ","Системная интеграция, оргтехника","Саратовская область","5416600","26-12-2025","https://www.roseltorg.ru/procedure/2060500000125002270","https://www.tenderguru.ru/tender/91188656",""
"0138300000125000597","91131175","0138300000125000597","17-12-2025","document_ai","ai_core","6","автоматизация бизнес-процессов","""автоматизация бизнес-процессов""","process_automation","search","ЭА412-25 На Оказание услуг на предоставление неисключительных (пользовательских) прав на использование программных комплексов «Бюджет-NEXT», ""Архив-СМАРТ"", Целевые программы-СМАРТ, в рамках реализации муниципальной программы ""Совершенствование системы муниципального управления и укрепление гражданского общества в Елизовском муниципальном районе на 2025-2029 годы""","Управление экономического развития администрации Елизовского муниципального района - муниципальное учреждение","Системная интеграция, оргтехника","Камчатская область","3879600","25-12-2025","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0138300000125000597","https://www.tenderguru.ru/tender/91131175",""
"91037223","91037223","","12-12-2025","process_automation","automation_software","7","rpa","RPA","process_automation","search","Поддержка Primo RPA Primo RPA","","Системная интеграция, оргтехника","","","17-12-2025","https://www.b2b-center.ru/market/podderzhka-primo-rpa/tender-4271255/#btid=2&amp;sqh=ee3f33a7c6f7ef36295adca6866c2513daa0a9dc&amp;tsid=4271255004","https://www.tenderguru.ru/tender/91037223",""
"0841200000725002360","90985187","0841200000725002360","11-12-2025","software_related","software_related","10","технологии искусственного интеллекта","""технологии искусственного интеллекта""","ai_general","search","Оказание государственным медицинским организациям, расположенным на территории Костромской области, услуг по сопровождению государственной информационной системы «Региональная медицинская информационная система»","ОГКУ ""АГЗКО""","Системная интеграция, оргтехника","Костромская область","18155280","19-12-2025","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0841200000725002360","https://www.tenderguru.ru/tender/90985187",""
